id;categoria;analise_humana;prompt;model
RNP2023-016791;unknown;CAT12;prp;smollm2_360
RNP2023-029291;unknown;CAT5;prp;smollm2_360
RNP2023-029292;unknown;CAT5;prp;smollm2_360
RNP2023-029293;unknown;CAT5;prp;smollm2_360
RNP2023-029294;unknown;CAT5;prp;smollm2_360
RNP2023-029767;unknown;SEM CATEGORIA DEFINIDA;prp;smollm2_360
RNP2023-036227;unknown;SEM CATEGORIA DEFINIDA;prp;smollm2_360
RNP2023-036228;unknown;SEM CATEGORIA DEFINIDA;prp;smollm2_360
RNP2023-036554;unknown;CAT5;prp;smollm2_360
RNP2023-044249;unknown;CAT5;prp;smollm2_360
RNP2023-046106;unknown;CAT5;prp;smollm2_360
RNP2023-055023;unknown;CAT5;prp;smollm2_360
RNP2023-059033;unknown;CAT5;prp;smollm2_360
RNP2023-068504;unknown;CAT5;prp;smollm2_360
RNP2023-069671;unknown;CAT5;prp;smollm2_360
RNP2023-071011;unknown;CAT5;prp;smollm2_360
RNP2023-076400;unknown;CAT12;prp;smollm2_360
RNP2023-076401;unknown;CAT12;prp;smollm2_360
RNP2023-077411;unknown;CAT12;prp;smollm2_360
RNP2023-080346;unknown;CAT5;prp;smollm2_360
RNP2023-081191;unknown;CAT5;prp;smollm2_360
RNP2023-082920;unknown;CAT5;prp;smollm2_360
RNP2023-086309;unknown;CAT5;prp;smollm2_360
RNP2023-086310;unknown;CAT5;prp;smollm2_360
RNP2023-116124;Unknown;CAT5;prp;smollm2_360
RNP2023-123500;unknown;CAT5;prp;smollm2_360
RNP2023-124983;unknown;CAT5;prp;smollm2_360
RNP2023-127753;unknown;CAT5;prp;smollm2_360
RNP2024-003785;unknown;CAT5;prp;smollm2_360
RNP2024-004860;unknown;CAT5;prp;smollm2_360
RNP2024-019317;unknown;CAT5;prp;smollm2_360
RNP2024-026781;unknown;SEM CATEGORIA DEFINIDA;prp;smollm2_360
RNP2024-026782;unknown;SEM CATEGORIA DEFINIDA;prp;smollm2_360
RNP2024-028538;unknown;CAT5;prp;smollm2_360
RNP2024-033701;unknown;CAT5;prp;smollm2_360
RNP2024-044532;unknown;CAT5;prp;smollm2_360
RNP2024-044535;unknown;CAT5;prp;smollm2_360
RNP2024-046945;unknown;CAT5;prp;smollm2_360
RNP2024-058734;unknown;CAT5;prp;smollm2_360
RNP2024-058735;unknown;CAT5;prp;smollm2_360
RNP2024-075680;unknown;CAT5;prp;smollm2_360
RNP2024-076844;unknown;CAT5;prp;smollm2_360
RNP2024-084127;unknown;CAT5;prp;smollm2_360
RNP2024-101169;unknown;CAT5;prp;smollm2_360
RNP2024-103100;unknown;CAT5;prp;smollm2_360
RNP2024-103102;unknown;CAT5;prp;smollm2_360
RNP2021-003618;unknown;CAT5;prp;smollm2_360
RNP2022-125941;unknown;CAT12;shp;smollm2_360
RNP2022-126521;unknown;CAT12;shp;smollm2_360
RNP2022-127135;unknown;CAT5;shp;smollm2_360
RNP2022-138345;unknown;CAT5;shp;smollm2_360
RNP2022-140134;unknown;CAT5;shp;smollm2_360
RNP2022-140240;Unknown;CAT12;shp;smollm2_360
RNP2022-144752;unknown;CAT5;shp;smollm2_360
RNP2022-145040;unknown;CAT5;shp;smollm2_360
RNP2023-003785;unknown;CAT5;shp;smollm2_360
RNP2023-017112;unknown;CAT5;shp;smollm2_360
RNP2023-021009;unknown;CAT5;shp;smollm2_360
RNP2023-024598;[NIST code];CAT5;shp;smollm2_360
RNP2023-026754;unknown;CAT5;shp;smollm2_360
RNP2023-027278;unknown;CAT5;shp;smollm2_360
RNP2023-027279;unknown;CAT5;shp;smollm2_360
RNP2023-032613;unknown;CAT3;shp;smollm2_360
RNP2023-032614;Unknown;CAT12;shp;smollm2_360
RNP2023-033577;Unknown;CAT5;shp;smollm2_360
RNP2023-035005;unknown;CAT5;shp;smollm2_360
RNP2023-038886;unknown;CAT5;shp;smollm2_360
RNP2023-039374;unknown;CAT5;shp;smollm2_360
RNP2023-040569;unknown;CAT5;shp;smollm2_360
RNP2023-040698;Unknown;CAT5;shp;smollm2_360
RNP2023-040699;Unknown;CAT5;shp;smollm2_360
RNP2023-040700;unknown;CAT5;shp;smollm2_360
RNP2023-044557;Unknown;CAT5;shp;smollm2_360
RNP2023-045985;unknown;CAT1;shp;smollm2_360
RNP2023-046541;unknown;CAT1;shp;smollm2_360
RNP2023-049266;unknown;CAT2;shp;smollm2_360
RNP2023-056442;unknown;CAT5;shp;smollm2_360
RNP2023-056851;unknown;CAT2;shp;smollm2_360
RNP2023-062847;unknown;CAT3;shp;smollm2_360
RNP2023-072050;unknown;CAT5;shp;smollm2_360
RNP2023-075081;unknown;CAT5;shp;smollm2_360
RNP2023-075082;unknown;CAT5;shp;smollm2_360
RNP2023-075083;unknown;CAT5;shp;smollm2_360
RNP2023-119920;unknown;CAT5;shp;smollm2_360
RNP2023-119923;unknown;CAT5;shp;smollm2_360
RNP2023-119924;unknown;CAT5;shp;smollm2_360
RNP2023-128523;unknown;CAT5;shp;smollm2_360
RNP2024-000940;unknown;CAT5;shp;smollm2_360
RNP2024-001493;unknown;CAT5;shp;smollm2_360
RNP2024-006382;unknown;SEM CATEGORIA DEFINIDA;shp;smollm2_360
RNP2024-006474;unknown;CAT5;shp;smollm2_360
RNP2024-021200;Unknown;CAT5;shp;smollm2_360
RNP2024-023621;unknown;CAT5;shp;smollm2_360
RNP2024-029116;unknown;CAT5;shp;smollm2_360
RNP2024-029117;unknown;CAT5;shp;smollm2_360
RNP2024-029119;unknown;CAT5;shp;smollm2_360
RNP2024-029122;unknown;CAT5;shp;smollm2_360
RNP2024-031572;[NIST code];CAT5;shp;smollm2_360
RNP2024-038029;Unknown;CAT5;shp;smollm2_360
RNP2024-043142;Unknown;CAT5;shp;smollm2_360
RNP2024-049905;Unknown;CAT5;shp;smollm2_360
RNP2024-054399;unknown;CAT5;shp;smollm2_360
RNP2024-071998;unknown;CAT5;shp;smollm2_360
RNP2021-029717;unknown;CAT5;shp;smollm2_360
RNP2021-056045;unknown;CAT9;shp;smollm2_360
RNP2021-056047;Unknown;CAT9;shp;smollm2_360
RNP2021-089940;unknown;CAT5;shp;smollm2_360
RNP2022-023007;[NIST code];CAT3;shp;smollm2_360
RNP2022-023918;Unknown;CAT12;shp;smollm2_360
RNP2022-026800;unknown;CAT12;shp;smollm2_360
RNP2022-026801;unknown;CAT12;shp;smollm2_360
RNP2022-026802;unknown;CAT12;shp;smollm2_360
RNP2022-026803;unknown;CAT12;shp;smollm2_360
RNP2022-026817;unknown;CAT12;shp;smollm2_360
RNP2022-026818;unknown;CAT12;shp;smollm2_360
RNP2022-026825;unknown;CAT12;shp;smollm2_360
RNP2022-031358;unknown;CAT5;shp;smollm2_360
RNP2022-031359;unknown;CAT5;shp;smollm2_360
RNP2022-032381;unknown;CAT5;shp;smollm2_360
RNP2022-037776;unknown;CAT5;shp;smollm2_360
RNP2022-037777;Unknown;CAT5;shp;smollm2_360
RNP2022-041416;unknown;CAT12;shp;smollm2_360
RNP2022-042044;unknown;CAT12;shp;smollm2_360
RNP2022-042745;[NIST code];CAT12;shp;smollm2_360
RNP2022-042747;unknown;CAT12;shp;smollm2_360
RNP2022-083997;unknown;CAT5;shp;smollm2_360
RNP2022-085230;unknown;CAT5;shp;smollm2_360
RNP2022-100003;unknown;CAT5;shp;smollm2_360
RNP2022-103272;unknown;CAT12;shp;smollm2_360
RNP2022-107371;unknown;CAT5;shp;smollm2_360
RNP2022-107571;unknown;CAT3;shp;smollm2_360
RNP2022-108489;unknown;CAT5;shp;smollm2_360
RNP2022-120804;unknown;CAT5;shp;smollm2_360
RNP2022-123618;Unknown;CAT12;shp;smollm2_360
RNP2022-104330;unknown;CAT9;shp;smollm2_360
RNP2021-014254;Unknown;CAT5;shp;smollm2_360
RNP2021-014262;unknown;CAT7;shp;smollm2_360
RNP2021-014273;unknown;CAT5;shp;smollm2_360
RNP2021-014295;unknown;CAT7;shp;smollm2_360
RNP2021-014310;unknown;CAT12;shp;smollm2_360
RNP2021-014311;unknown;CAT9;shp;smollm2_360
RNP2021-039405;unknown;CAT5;shp;smollm2_360
RNP2024-089733;unknown;CAT10;shp;smollm2_360
RNP2021-036715;unknown;SEM CATEGORIA DEFINIDA;shp;smollm2_360
RNP2021-056046;unknown;CAT9;shp;smollm2_360
RNP2021-056583;unknown;CAT9;shp;smollm2_360
RNP2021-057597;Unknown;CAT9;shp;smollm2_360
RNP2022-023008;unknown;CAT3;shp;smollm2_360
RNP2022-023506;Unknown;CAT5;shp;smollm2_360
RNP2022-023955;unknown;CAT5;shp;smollm2_360
RNP2022-024988;unknown;CAT5;shp;smollm2_360
RNP2022-025034;unknown;CAT2;shp;smollm2_360
RNP2022-025787;Unknown;CAT12;shp;smollm2_360
RNP2022-026208;unknown;CAT12;shp;smollm2_360
RNP2022-026209;unknown;CAT12;shp;smollm2_360
RNP2022-026697;unknown;CAT5;shp;smollm2_360
RNP2022-035887;Unknown;CAT5;shp;smollm2_360
RNP2022-041417;unknown;CAT12;shp;smollm2_360
RNP2022-043526;unknown;CAT5;shp;smollm2_360
RNP2022-044974;unknown;CAT5;shp;smollm2_360
RNP2022-045328;Unknown;CAT2;shp;smollm2_360
RNP2022-045342;Unknown;SEM CATEGORIA DEFINIDA;shp;smollm2_360
RNP2022-053173;unknown;CAT5;shp;smollm2_360
RNP2022-053173;unknown;CAT5;shp;smollm2_360
RNP2022-055443;unknown;CAT3;shp;smollm2_360
RNP2022-055443;unknown;CAT3;shp;smollm2_360
RNP2022-089514;unknown;CAT5;shp;smollm2_360
RNP2022-089514;unknown;CAT5;shp;smollm2_360
RNP2022-089517;unknown;CAT5;shp;smollm2_360
RNP2022-095709;unknown;CAT9;shp;smollm2_360
RNP2022-096282;Unknown;CAT5;shp;smollm2_360
RNP2022-097218;unknown;CAT5;shp;smollm2_360
RNP2022-105070;unknown;CAT12;shp;smollm2_360
RNP2022-106330;unknown;CAT3;shp;smollm2_360
RNP2022-106331;Unknown;CAT3;shp;smollm2_360
RNP2022-107139;unknown;CAT3;shp;smollm2_360
RNP2022-107566;unknown;CAT3;shp;smollm2_360
RNP2022-108283;unknown;CAT3;shp;smollm2_360
RNP2022-108583;[NIST code];CAT12;shp;smollm2_360
RNP2022-111244;unknown;CAT3;shp;smollm2_360
RNP2022-111527;unknown;CAT3;shp;smollm2_360
RNP2022-111528;unknown;CAT3;shp;smollm2_360
RNP2022-112331;Unknown;CAT3;shp;smollm2_360
RNP2022-112823;unknown;CAT3;shp;smollm2_360
RNP2022-122349;[NIST code];CAT5;shp;smollm2_360
RNP2023-001278;unknown;CAT5;shp;smollm2_360
RNP2023-004547;unknown;CAT5;shp;smollm2_360
RNP2023-012205;unknown;CAT5;shp;smollm2_360
RNP2023-013407;unknown;CAT3;shp;smollm2_360
RNP2023-013411;unknown;SEM CATEGORIA DEFINIDA;shp;smollm2_360
RNP2023-014056;unknown;CAT5;shp;smollm2_360
RNP2023-014057;unknown;CAT5;shp;smollm2_360
RNP2023-014128;unknown;CAT5;shp;smollm2_360
RNP2023-015784;unknown;CAT5;shp;smollm2_360
RNP2023-016791;unknown;CAT12;shp;smollm2_360
RNP2023-029291;unknown;CAT5;shp;smollm2_360
RNP2023-029292;unknown;CAT5;shp;smollm2_360
RNP2023-029293;[NIST code];CAT5;shp;smollm2_360
RNP2023-029294;unknown;CAT5;shp;smollm2_360
RNP2023-029767;unknown;SEM CATEGORIA DEFINIDA;shp;smollm2_360
RNP2023-036227;unknown;SEM CATEGORIA DEFINIDA;shp;smollm2_360
RNP2023-036228;unknown;SEM CATEGORIA DEFINIDA;shp;smollm2_360
RNP2023-036554;unknown;CAT5;shp;smollm2_360
RNP2023-044249;unknown;CAT5;shp;smollm2_360
RNP2023-046106;unknown;CAT5;shp;smollm2_360
RNP2023-055023;unknown;CAT5;shp;smollm2_360
RNP2023-059033;unknown;CAT5;shp;smollm2_360
RNP2023-068504;unknown;CAT5;shp;smollm2_360
RNP2023-069671;unknown;CAT5;shp;smollm2_360
RNP2023-071011;unknown;CAT5;shp;smollm2_360
RNP2023-076400;unknown;CAT12;shp;smollm2_360
RNP2023-076401;unknown;CAT12;shp;smollm2_360
RNP2023-077411;unknown;CAT12;shp;smollm2_360
RNP2023-080346;unknown;CAT5;shp;smollm2_360
RNP2023-081191;unknown;CAT5;shp;smollm2_360
RNP2023-082920;unknown;CAT5;shp;smollm2_360
RNP2023-086309;unknown;CAT5;shp;smollm2_360
RNP2023-086310;unknown;CAT5;shp;smollm2_360
RNP2023-116124;[NIST code] If classification is not possible, return:Category: [NIST code];CAT5;shp;smollm2_360
RNP2023-123500;unknown;CAT5;shp;smollm2_360
RNP2023-124983;unknown;CAT5;shp;smollm2_360
RNP2023-127753;Unknown;CAT5;shp;smollm2_360
RNP2024-003785;unknown;CAT5;shp;smollm2_360
RNP2024-004860;unknown;CAT5;shp;smollm2_360
RNP2024-019317;unknown;CAT5;shp;smollm2_360
RNP2024-026781;unknown;SEM CATEGORIA DEFINIDA;shp;smollm2_360
RNP2024-026782;unknown;SEM CATEGORIA DEFINIDA;shp;smollm2_360
RNP2024-028538;unknown;CAT5;shp;smollm2_360
RNP2024-033701;unknown;CAT5;shp;smollm2_360
RNP2024-044532;[NIST code];CAT5;shp;smollm2_360
RNP2024-044535;unknown;CAT5;shp;smollm2_360
RNP2024-046945;unknown;CAT5;shp;smollm2_360
RNP2024-058734;unknown;CAT5;shp;smollm2_360
RNP2024-058735;Unknown;CAT5;shp;smollm2_360
RNP2024-075680;unknown;CAT5;shp;smollm2_360
RNP2024-076844;[NIST code];CAT5;shp;smollm2_360
RNP2024-084127;unknown;CAT5;shp;smollm2_360
RNP2024-101169;Unknown;CAT5;shp;smollm2_360
RNP2024-103100;unknown;CAT5;shp;smollm2_360
RNP2024-103102;unknown;CAT5;shp;smollm2_360
RNP2021-003618;unknown;CAT5;shp;smollm2_360
